                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r24.08.1"          1.8800000000000001E+001          6.9999999999999984E-001          2.6500000000000000E+003                       "gfortran"                         "13.3.0"            "x86_64-macos-24.7.1"                       "20240911" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46 
                    model_number                              age                      period_days                binary_separation                     eccentricity                          v_orb_1                          v_orb_2                    star_1_radius                    star_2_radius                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                             edot                       edot_tidal                     edot_enhance                       extra_edot                      star_1_mass                      star_2_mass                    sum_of_masses                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                         J_spin_1                         J_spin_2                          J_total                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      lg_t_sync_1                      lg_t_sync_2                P_rot_div_P_orb_1                P_rot_div_P_orb_2                      donor_index                 point_mass_index 
                             284          8.1235019112220602E+006          2.7299319202938505E+003          2.2015718168706517E+003          0.0000000000000000E+000          1.4865709578159854E+000          3.9314275174649168E+001          1.7852072081380041E+002          9.3957489017447404E-001          1.4277148031479285E+003          3.4041502715258406E+002         -8.7496051703030253E-001         -9.9723991359008568E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8512397593644479E+001          6.9999999999999984E-001          1.9212397593644482E+001         -9.8999999999999986E+001         -6.1958810040564343E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1958810040564343E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812555712086649E+053          1.1351077659559322E+049          0.0000000000000000E+000          8.3813690819852608E+053         -3.3427773380477879E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.3294915589184561E+037         -1.3285779129331956E+035          0.0000000000000000E+000          0.0000000000000000E+000          8.5765208705397988E+000         -9.8999999999999986E+001          2.2303239302401626E+003         -9.9999999999999997E+098                                1                                0 
                             285          8.1235804858646747E+006          2.7299463435011253E+003          2.2015776320235782E+003          0.0000000000000000E+000          1.4865709587414224E+000          3.9314167378715332E+001          1.8634914797666815E+002          9.3957331283606826E-001          1.4277181824294169E+003          3.4041621181726009E+002         -8.6947763902566899E-001         -9.9723992782887660E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8512346822919209E+001          6.9999999999999984E-001          1.9212346822919208E+001         -9.8999999999999986E+001         -6.1896690469069355E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1896690469069355E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812547285053620E+053          1.1351477726693761E+049          0.0000000000000000E+000          8.3813682432826288E+053         -3.3985081436364050E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.3774752133085625E+037         -2.1032930327842379E+035          0.0000000000000000E+000          0.0000000000000000E+000          8.4185282851697636E+000         -9.8999999999999986E+001          2.4303367414414365E+003         -9.9999999999999997E+098                                1                                0 
                             286          8.1236556265810598E+006          2.7299603105792039E+003          2.2015832629048969E+003          0.0000000000000000E+000          1.4865709601165451E+000          3.9314062985555047E+001          1.9444096967535086E+002          9.3957180444465238E-001          1.4277214545307920E+003          3.4041735901263962E+002         -8.6381029082507410E-001         -9.9723994156123585E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8512297648899995E+001          6.9999999999999984E-001          1.9212297648899995E+001         -9.8999999999999986E+001         -6.1841396246864377E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1841396246864377E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812539096009025E+053          1.1352133333364639E+049          0.0000000000000000E+000          8.3813674309342365E+053         -3.4534560876033174E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.4207695337095084E+037         -3.2686553893809072E+035          0.0000000000000000E+000          0.0000000000000000E+000          8.2724960205022757E+000         -9.8999999999999986E+001          2.6562716399736719E+003         -9.9999999999999997E+098                                1                                0 
                             287          8.1237273930339953E+006          2.7299737905302650E+003          2.2015886968694826E+003          0.0000000000000000E+000          1.4865709621404513E+000          3.9313962223795826E+001          2.0282612544490809E+002          9.3957036380069225E-001          1.4277246120637728E+003          3.4041846619179057E+002         -8.5793750158041804E-001         -9.9723995477004668E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8512250176764184E+001          6.9999999999999984E-001          1.9212250176764183E+001         -9.8999999999999986E+001         -6.1794827102827830E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1794827102827830E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812531151081469E+053          1.1353159023463074E+049          0.0000000000000000E+000          8.3813666466983809E+053         -3.5080396428925666E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.4576646973661589E+037         -5.0374945526407793E+035          0.0000000000000000E+000          0.0000000000000000E+000          8.1247665766647383E+000         -9.8999999999999986E+001          2.8952390583258962E+003         -9.9999999999999997E+098                                1                                0 
                             288          8.1237615800997820E+006          2.7299802655710341E+003          2.2015913067097358E+003          0.0000000000000000E+000          1.4865709635693560E+000          3.9313913816827231E+001          2.0719120720742220E+002          9.3956967753126863E-001          1.4277261284813048E+003          3.4041899801771473E+002         -8.5488028615977296E-001         -9.9723996109793378E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8512227364983858E+001          6.9999999999999984E-001          1.9212227364983857E+001         -9.8999999999999986E+001         -6.1757026469699952E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1757026469699952E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812527307563193E+053          1.1353909272850364E+049          0.0000000000000000E+000          8.3813662698490479E+053         -3.5625679360728222E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.4878995574234908E+037         -7.4668378649331401E+035          0.0000000000000000E+000          0.0000000000000000E+000          7.9917017308699956E+000         -9.8999999999999986E+001          2.9998983035079186E+003         -9.9999999999999997E+098                                1                                0 
                             289          8.1237957671655687E+006          2.7299867741596349E+003          2.2015939298246799E+003          0.0000000000000000E+000          1.4865709653352122E+000          3.9313865154378895E+001          2.1165353052817932E+002          9.3956899126449267E-001          1.4277276525459017E+003          3.4041953259684078E+002         -8.5175496870795908E-001         -9.9723996744811583E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8512204428706639E+001          6.9999999999999984E-001          1.9212204428706642E+001         -9.8999999999999986E+001         -6.1733388986121094E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1733388986121094E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812523424502082E+053          1.1354849231105255E+049          0.0000000000000000E+000          8.3813658909425192E+053         -3.5992203162048716E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.5069433845413164E+037         -9.2276931663555211E+035          0.0000000000000000E+000          0.0000000000000000E+000          7.9180485469946049E+000         -9.8999999999999986E+001          3.1237562326237503E+003         -9.9999999999999997E+098                                1                                0 
                             290          8.1238367916445127E+006          2.7299946105269682E+003          2.2015970876817887E+003          0.0000000000000000E+000          1.4865709679743082E+000          3.9313806557269778E+001          2.1724902723784868E+002          9.3956816774788110E-001          1.4277294872000407E+003          3.4042017622890774E+002         -8.4783600171773310E-001         -9.9723997508562456E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8512176803498864E+001          6.9999999999999984E-001          1.9212176803498863E+001         -9.8999999999999986E+001         -6.1717375205888505E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1717375205888505E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812518718723380E+053          1.1356269623389849E+049          0.0000000000000000E+000          8.3813654345685727E+053         -3.6348329719421060E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.5199085573469123E+037         -1.1492441459519377E+036          0.0000000000000000E+000          0.0000000000000000E+000          7.8507627093240435E+000         -9.8999999999999986E+001          3.2753578194713609E+003         -9.9999999999999997E+098                                1                                0 
                             291          8.1238860210192455E+006          2.7300040459066749E+003          2.2016008892153018E+003          0.0000000000000000E+000          1.4865709720688214E+000          3.9313735990243543E+001          2.2431821053209396E+002          9.3956717953304170E-001          1.4277316956342142E+003          3.4042095118836619E+002         -8.4288489831946378E-001         -9.9723998427166971E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8512143523744552E+001          6.9999999999999984E-001          1.9212143523744555E+001         -9.8999999999999986E+001         -6.1700442083569627E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1700442083569627E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812512998111031E+053          1.1358496502292638E+049          0.0000000000000000E+000          8.3813648847761253E+053         -3.6822581537077600E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.5336716908297614E+037         -1.4858646287799878E+036          0.0000000000000000E+000          0.0000000000000000E+000          7.7724691322444412E+000         -9.8999999999999986E+001          3.4692847883287031E+003         -9.9999999999999997E+098                                1                                0 
                             292          8.1239450962689240E+006          2.7300154081233436E+003          2.2016054657397863E+003          0.0000000000000000E+000          1.4865709787912385E+000          3.9313650986545717E+001          2.3328771674836076E+002          9.3956599368265703E-001          1.4277343539273033E+003          3.4042188439438445E+002         -8.3660285535145207E-001         -9.9723999532123453E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8512103413291925E+001          6.9999999999999984E-001          1.9212103413291924E+001         -9.8999999999999986E+001         -6.1681480029959888E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1681480029959888E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812506002533864E+053          1.1362187663013107E+049          0.0000000000000000E+000          8.3813642221300161E+053         -3.7524422614852235E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.5491488578882009E+037         -2.0329340359702268E+036          0.0000000000000000E+000          0.0000000000000000E+000          7.6762388311129728E+000         -9.8999999999999986E+001          3.7206750752081325E+003         -9.9999999999999997E+098                                1                                0 
                             293          8.1240157212292142E+006          2.7300290295613281E+003          2.2016109494621264E+003          0.0000000000000000E+000          1.4865709905894475E+000          3.9313549026673982E+001          2.4449871820208253E+002          9.3956457599908694E-001          1.4277375384221621E+003          3.4042300313340161E+002         -8.2875093522281018E-001         -9.9724000855597028E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8512055255268969E+001          6.9999999999999984E-001          1.9212055255268968E+001         -9.8999999999999986E+001         -6.1662895672318037E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1662895672318037E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812497393231512E+053          1.1368719667479170E+049          0.0000000000000000E+000          8.3813634265198259E+053         -3.8628316078172603E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.5643867936174091E+037         -2.9844481419985105E+036          0.0000000000000000E+000          0.0000000000000000E+000          7.5617770361764505E+000         -9.8999999999999986E+001          3.9843755481947192E+003         -9.9999999999999997E+098                                1                                0 
                             294          8.1240775233844901E+006          2.7300409426471465E+003          2.2016157412845946E+003          0.0000000000000000E+000          1.4865710064983788E+000          3.9313459772563938E+001          2.5480430326173098E+002          9.3956333542833192E-001          1.4277403200004817E+003          3.4042398153194904E+002         -8.2153315999253629E-001         -9.9724002013254121E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8512013028975190E+001          6.9999999999999984E-001          1.9212013028975193E+001         -9.8999999999999986E+001         -6.1654206559820359E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1654206559820359E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812489530630034E+053          1.1377582804373744E+049          0.0000000000000000E+000          8.3813627288910475E+053         -4.0314258468932173E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.5715410225893958E+037         -4.5988482430382154E+036          0.0000000000000000E+000          0.0000000000000000E+000          7.4322444241441090E+000         -9.8999999999999986E+001          3.9086399073281673E+003         -9.9999999999999997E+098                                1                                0 
                             295          8.1241347430790123E+006          2.7300519312928063E+003          2.2016201564206699E+003          0.0000000000000000E+000          1.4865710277059065E+000          3.9313377348789729E+001          2.6453153468171320E+002          9.3956218685002846E-001          1.4277428816108845E+003          3.4042488397091540E+002         -8.1472046676692289E-001         -9.9724003082298096E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8511973952984274E+001          6.9999999999999984E-001          1.9211973952984273E+001         -9.8999999999999986E+001         -6.1656355349229273E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1656355349229273E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812481888942659E+053          1.1389438411780820E+049          0.0000000000000000E+000          8.3813620832783830E+053         -4.2319425577219191E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.5697888263856413E+037         -6.6215373133627809E+036          0.0000000000000000E+000          0.0000000000000000E+000          7.3293474702852501E+000         -9.8999999999999986E+001          4.1334863882151594E+003         -9.9999999999999997E+098                                1                                0 
                             296          8.1241893504668307E+006          2.7300623109742669E+003          2.2016243191140452E+003          0.0000000000000000E+000          1.4865710582151825E+000          3.9313299338947211E+001          2.7392109374477087E+002          9.3956109071578864E-001          1.4277452946587282E+003          3.4042573634031567E+002         -8.0814428542014849E-001         -9.9724004095337693E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8511936839604203E+001          6.9999999999999984E-001          1.9211936839604203E+001         -9.8999999999999986E+001         -6.1677208930983793E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1677208930983793E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812474046555332E+053          1.1406534011471436E+049          0.0000000000000000E+000          8.3813614699956484E+053         -4.5508541618109741E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.5527024820596261E+037         -9.9815167975134843E+036          0.0000000000000000E+000          0.0000000000000000E+000          7.1691943323358265E+000         -9.8999999999999986E+001          4.3347642953575059E+003         -9.9999999999999997E+098                                1                                0 
                             297          8.1242423733963631E+006          2.7300722200420378E+003          2.2016282826340048E+003          0.0000000000000000E+000          1.4865711014259053E+000          3.9313224659110602E+001          2.8294941462589009E+002          9.3956002639277225E-001          1.4277475894231525E+003          3.4042654998512450E+002         -8.0182112249952453E-001         -9.9724005067632415E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8511901136098501E+001          6.9999999999999984E-001          1.9211901136098501E+001         -9.8999999999999986E+001         -6.1717528576598850E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1717528576598850E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812465720617097E+053          1.1430791991493308E+049          0.0000000000000000E+000          8.3813608799816245E+053         -4.9758295970171267E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.5198850443294145E+037         -1.4559445526877119E+037          0.0000000000000000E+000          0.0000000000000000E+000          7.1020684419399238E+000         -9.8999999999999986E+001          4.4891686841701539E+003         -9.9999999999999997E+098                                1                                0 
                             298          8.1242943200132996E+006          2.7300817154604915E+003          2.2016320720222502E+003          0.0000000000000000E+000          1.4865711545404059E+000          3.9313152924760445E+001          2.9132947413638243E+002          9.3955898368057267E-001          1.4277497810152358E+003          3.4042732959958562E+002         -7.9595200923145959E-001         -9.9724006005984989E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8511866696243175E+001          6.9999999999999984E-001          1.9211866696243174E+001         -9.8999999999999986E+001         -6.1784959506219845E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1784959506219845E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812457044740967E+053          1.1460634685206929E+049          0.0000000000000000E+000          8.3813603108209479E+053         -5.2923932438126804E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.4656678025435239E+037         -1.8267254412691570E+037          0.0000000000000000E+000          0.0000000000000000E+000          7.0563041979535752E+000         -9.8999999999999986E+001          4.6173509586918517E+003         -9.9999999999999997E+098                                1                                0 
                             299          8.1243457000004360E+006          2.7300908193974783E+003          2.2016356952728465E+003          0.0000000000000000E+000          1.4865712188351341E+000          3.9313083951413141E+001          2.9878991365661238E+002          9.3955795234819117E-001          1.4277518738261203E+003          3.4042807699757390E+002         -7.9072700296592235E-001         -9.9724006914871810E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8511833417273472E+001          6.9999999999999984E-001          1.9211833417273475E+001         -9.8999999999999986E+001         -6.1886241189289546E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.1886241189289546E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812447930011140E+053          1.1496781556305770E+049          0.0000000000000000E+000          8.3813597608166765E+053         -5.6214175006545331E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.3857918273205229E+037         -2.2356256733340098E+037          0.0000000000000000E+000          0.0000000000000000E+000          7.0226185333644935E+000         -9.8999999999999986E+001          4.6899825774016163E+003         -9.9999999999999997E+098                                1                                0 
                             300          8.1244073559849998E+006          2.7301013255863704E+003          2.2016398637655329E+003          0.0000000000000000E+000          1.4865713103568046E+000          3.9313004099682622E+001          3.0508495594073548E+002          9.3955671475738445E-001          1.4277542780699018E+003          3.4042893941898052E+002         -7.8631830376781486E-001         -9.9724007977594098E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8511794676820944E+001          6.9999999999999984E-001          1.9211794676820947E+001         -9.8999999999999986E+001         -6.2018105478324372E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.2018105478324372E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812436379266749E+053          1.1548258717151388E+049          0.0000000000000000E+000          8.3813591205138460E+053         -5.9365040558120299E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.2845475703037186E+037         -2.6519564855083118E+037          0.0000000000000000E+000          0.0000000000000000E+000          7.0156003477696673E+000         -9.8999999999999986E+001          4.6937695401947976E+003         -9.9999999999999997E+098                                1                                0 
                             301          8.1244783814044232E+006          2.7301127054930607E+003          2.2016443630679832E+003          0.0000000000000000E+000          1.4865714308826654E+000          3.9312917292860249E+001          3.0825639284117608E+002          9.3955528910923003E-001          1.4277568687753292E+003          3.4042987344268346E+002         -7.8409741911759412E-001         -9.9724009153601090E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8511752300165277E+001          6.9999999999999984E-001          1.9211752300165276E+001         -9.8999999999999986E+001         -6.2242871274275418E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.2242871274275418E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812422593404649E+053          1.1616071756901923E+049          0.0000000000000000E+000          8.3813584200580340E+053         -6.1505811899866241E+037          0.0000000000000000E+000          0.0000000000000000E+000         -3.1188958013710300E+037         -3.0316853886155937E+037          0.0000000000000000E+000          0.0000000000000000E+000          7.0357819817705591E+000         -9.8999999999999986E+001          4.5290335476003111E+003         -9.9999999999999997E+098                                1                                0 
                             302          8.1245559221148556E+006          2.7301240705088449E+003          2.2016488403241356E+003          0.0000000000000000E+000          1.4865715730586089E+000          3.9312830279096069E+001          3.0804622350813213E+002          9.3955373269698994E-001          1.4277594423486464E+003          3.4043080612330181E+002         -7.8424501048902195E-001         -9.9724010366924110E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8511709556471043E+001          6.9999999999999984E-001          1.9211709556471043E+001         -9.8999999999999986E+001         -6.2586577212278183E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.2586577212278183E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812407526340764E+053          1.1696084271580868E+049          0.0000000000000000E+000          8.3813577134767923E+053         -6.1573648347682835E+037          0.0000000000000000E+000          0.0000000000000000E+000         -2.8815898731392831E+037         -3.2757749616290004E+037          0.0000000000000000E+000          0.0000000000000000E+000          7.0749470273463180E+000         -9.8999999999999986E+001          4.2549532196199643E+003         -9.9999999999999997E+098                                1                                0 
                             303          8.1246489709673747E+006          2.7301363697843108E+003          2.2016536727780558E+003          0.0000000000000000E+000          1.4865717442658541E+000          3.9312735857637996E+001          3.0815328350419264E+002          9.3955186502068266E-001          1.4277622165508387E+003          3.4043181537822642E+002         -7.8417044523798674E-001         -9.9724011733751494E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8511662963119790E+001          6.9999999999999984E-001          1.9211662963119789E+001         -9.8999999999999986E+001         -6.3003870732960809E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.3003870732960809E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812390187409287E+053          1.1792445315584531E+049          0.0000000000000000E+000          8.3813569431940842E+053         -5.9048292185397260E+037          0.0000000000000000E+000          0.0000000000000000E+000         -2.6176096447150439E+037         -3.2872195738246826E+037          0.0000000000000000E+000          0.0000000000000000E+000          7.1693157308117730E+000         -9.8999999999999986E+001          3.9855423811738206E+003         -9.9999999999999997E+098                                1                                0 
                             304          8.1247606146920724E+006          2.7301501995197109E+003          2.2016590959015521E+003          0.0000000000000000E+000          1.4865719511492399E+000          3.9312629476011296E+001          3.0521895077606928E+002          9.3954962413468879E-001          1.4277653268992333E+003          3.4043295013909659E+002         -7.8622610801248949E-001         -9.9724013311945625E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8511610293691888E+001          6.9999999999999984E-001          1.9211610293691891E+001         -9.8999999999999986E+001         -6.3262757161325558E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.3262757161325558E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812369834682587E+053          1.1908892032788585E+049          0.0000000000000000E+000          8.3813560723885858E+053         -5.7767598926443460E+037          0.0000000000000000E+000          0.0000000000000000E+000         -2.4661447882267273E+037         -3.3106151044176191E+037          0.0000000000000000E+000          0.0000000000000000E+000          7.2606488139342744E+000         -9.8999999999999986E+001          3.7688370177656393E+003         -9.9999999999999997E+098                                1                                0 
                             305          8.1248854068090664E+006          2.7301642187703105E+003          2.2016645858573775E+003          0.0000000000000000E+000          1.4865721709525443E+000          3.9312521488929747E+001          3.0441203304609184E+002          9.3954711937120294E-001          1.4277684735079652E+003          3.4043410039281025E+002         -7.8679173921093470E-001         -9.9724014980201126E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8511556707413504E+001          6.9999999999999984E-001          1.9211556707413507E+001         -9.8999999999999986E+001         -6.3671335562887954E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.3671335562887954E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812348602242820E+053          1.2032612309538392E+049          0.0000000000000000E+000          8.3813551863473766E+053         -5.3914897211961734E+037          0.0000000000000000E+000          0.0000000000000000E+000         -2.2447247379338765E+037         -3.1467649832622964E+037          0.0000000000000000E+000          0.0000000000000000E+000          7.4066984522692394E+000         -9.8999999999999986E+001          3.8684342095429247E+003         -9.9999999999999997E+098                                1                                0 
                             306          8.1250122636465188E+006          2.7301772042848002E+003          2.2016696544334050E+003          0.0000000000000000E+000          1.4865723969025624E+000          3.9312421136103559E+001          3.2238528621916828E+002          9.3954457320176543E-001          1.4277713740064862E+003          3.4043516570601241E+002         -7.7420384517549268E-001         -9.9724016591748588E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8511506639441659E+001          6.9999999999999984E-001          1.9211506639441659E+001         -9.8999999999999986E+001         -6.4037538808622179E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.4037538808622179E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812327603622978E+053          1.2159806027502355E+049          0.0000000000000000E+000          8.3813543584225726E+053         -5.2453310595962867E+037          0.0000000000000000E+000          0.0000000000000000E+000         -2.0632172853292982E+037         -3.1821137742669887E+037          0.0000000000000000E+000          0.0000000000000000E+000          7.5641919475935229E+000         -9.8999999999999986E+001          4.5371867879627534E+003         -9.9999999999999997E+098                                1                                0 
                             307          8.1251285468720775E+006          2.7301896760342588E+003          2.2016744373466399E+003          0.0000000000000000E+000          1.4865727288521986E+000          3.9312323062161177E+001          3.8533102421027036E+002          9.3954223928885161E-001          1.4277740873457858E+003          3.4043618823887772E+002         -7.3011765122688577E-001         -9.9724018106256795E-001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.8511456324616084E+001          6.9999999999999984E-001          1.9211456324616083E+001         -9.8999999999999986E+001         -6.3638210986091162E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.3638210986091162E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          8.3812300588031880E+053          1.2346756325913246E+049          0.0000000000000000E+000          8.3813535263664463E+053         -7.3619597229470763E+037          0.0000000000000000E+000          0.0000000000000000E+000         -2.2619341562136149E+037         -5.1000255667334614E+037          0.0000000000000000E+000          0.0000000000000000E+000          7.5453991549317996E+000         -9.8999999999999986E+001          6.3752749020850533E+003         -9.9999999999999997E+098                                1                                0 
